latitude,longitude,label,image
37.379803615000469,-122.12687831799968,mid,mid
37.379834031000485,-122.21069781899968,mid,mid
37.523610262000489,-122.51083776399969,mid,mid
37.386581824000473,-122.08971983099968,mid,mid
37.455272016000492,-122.26155610899968,mid,mid
37.62485323600049,-122.42680970299972,mid,mid
37.350540003000447,-122.0354898169997,mid,mid
37.791540682000459,-122.42004887399969,mid,mid
37.720521567000446,-122.44326858299968,mid,mid
37.759413711000491,-122.43479582299972,mid,mid
37.785800929000459,-122.43597766399972,mid,mid
37.743680446000496,-122.48640579799968,mid,mid
37.771484137000471,-122.44243868699971,mid,mid
37.782042499000454,-122.46013589499972,mid,mid
37.760743282000476,-122.48127869099972,mid,mid
37.800013442000477,-122.43517818299972,mid,mid
37.433664303000455,-122.1737956879997,mid,mid
37.768890168000496,-122.2600961869997,mid,mid
37.982151728000474,-122.01354753999971,mid,mid
37.977893622000465,-122.04099928399972,mid,mid
37.958571383000447,-121.9757590269997,mid,mid
37.915690524000468,-122.30625752499969,mid,mid
37.56042114900049,-121.99891790599969,mid,mid
37.674390643000493,-122.08943740599972,mid,mid
37.637232156000493,-122.06706931699972,mid,mid
37.700912557000493,-122.07905718799969,mid,mid
37.893313746000445,-122.11410834699973,mid,mid
37.66603085300045,-121.75368579499968,mid,mid
37.996781361000444,-122.11245724499969,mid,mid
37.844262978000472,-122.12775600899971,mid,mid
38.325502752000489,-122.29871893999967,mid,mid
38.017880708000462,-121.91033627899969,mid,mid
37.662381048000498,-121.87259990599972,mid,mid
37.720712747000448,-122.15919646899971,mid,mid
37.702663594000455,-122.12704777299967,mid,mid
38.141052924000462,-122.24442809699968,mid,mid
38.103864022000494,-122.21239671599972,mid,mid
37.869372765000492,-122.07108844699968,mid,mid
37.918892793000452,-122.0283162129997,mid,mid
38.402591841000458,-122.3611392899997,mid,mid
37.779261696000447,-122.21877952899968,mid,mid
37.833843655000464,-122.2641587659997,mid,mid
37.812031728000477,-122.24747828999972,mid,mid
37.827621607000481,-122.23106720399971,mid,mid
37.806483155000478,-122.26912945299972,mid,mid
37.788890228000469,-122.19083679899973,mid,mid
37.857132885000453,-122.25218827599969,mid,mid
37.969190576000472,-122.29444779999972,mid,mid
37.971380460000489,-122.51741610199969,mid,mid
38.01255373100048,-122.54293866499972,mid,mid
37.887760829000456,-122.47281896599969,mid,mid
38.241422552000472,-122.6701864959997,mid,mid
38.252211200000488,-122.62041880299972,mid,mid
36.847683827000481,-121.39007835599972,mid,mid
37.433412293000458,-121.89473770899968,mid,mid
37.128240832000472,-121.64723750599973,mid,mid
36.971781529000452,-121.99001933499972,mid,mid
36.926802032000467,-121.76965803499968,mid,mid
37.309714332000453,-121.96256758999971,mid,mid
37.306833593000476,-121.80983630199972,mid,mid
37.296323025000447,-121.89422934399971,mid,mid
37.368793371000493,-121.82170685599971,mid,mid
37.959283964000463,-121.2887788969997,mid,mid
37.95642060500046,-121.31052999499968,mid,mid
37.973770212000488,-121.31494886499968,mid,mid
38.002151789000493,-121.32231799399972,mid,mid
38.036681547000455,-121.3437692869997,mid,mid
38.123333992000482,-121.26062760599967,mid,mid
38.12750085200048,-121.30681935999968,mid,mid
38.191363743000466,-120.66105595299967,mid,mid
37.346751159000462,-120.60008683599972,mid,mid
37.588581130000478,-120.95151956999968,mid,mid
37.780643408000458,-121.2331671719997,mid,mid
37.478882776000489,-119.9076797939997,mid,mid
37.315063034000445,-120.46134646499968,mid,mid
37.281610837000471,-120.47784879499972,mid,mid
37.328441305000467,-120.49543737799968,mid,mid
37.672470151000482,-121.00650995899969,mid,mid
37.670862499000464,-120.95174985499972,mid,mid
37.766761115000463,-120.84488878999969,mid,mid
37.743971561000478,-121.13159832299971,mid,mid
37.729163783000445,-120.94120887299971,mid,mid
38.378772520000496,-122.5870361259997,mid,mid
38.438911741000481,-122.67424907599968,mid,mid
38.798873721000462,-123.01443693699969,mid,mid
38.346941010000478,-122.5147873739997,mid,mid
39.438210866000475,-123.7908894199997,mid,mid
38.394883801000447,-122.84303950399971,mid,mid
40.792792401000497,-124.15821618499973,mid,mid
40.763094288000445,-124.16302610499969,mid,mid
40.584492837000482,-124.14303907999971,mid,mid
40.075753523000458,-123.7751474639997,mid,mid
38.90847214000047,-121.07947998299971,mid,mid
38.692173422000451,-121.27285879699969,mid,mid
38.553280975000462,-121.75728780499969,mid,mid
38.421992290000446,-121.36290903599968,mid,mid
38.266354193000495,-121.29883758499972,mid,mid
38.355591916000492,-120.76086941899968,mid,mid
38.887072988000455,-121.29146845599968,mid,mid
38.737300649000474,-121.25199842499973,mid,mid
38.722671015000458,-120.79884911199969,mid,mid
38.345402878000471,-121.95893950999971,mid,mid
38.375283481000452,-121.99110993199969,mid,mid
38.565820662000476,-121.54388720499969,mid,mid
38.674693464000484,-121.78873695499971,mid,mid
38.579794200000492,-121.49372846199969,mid,mid
38.571712489000447,-121.47010901199968,mid,mid
38.514023851000445,-121.49909888799971,mid,mid
38.478333976000442,-121.44266595699969,mid,mid
38.587932394000461,-121.40689787099973,mid,mid
39.160443354000449,-121.56345710999972,mid,mid
39.210202357000469,-122.01087970699967,mid,mid
39.215464159000476,-121.04006643799971,mid,mid
39.359153491000484,-121.6955974169997,mid,mid
39.492592955000475,-121.50638980699972,mid,mid
39.759463192000453,-121.60512571299972,mid,mid
39.145283631000495,-122.17105833399972,mid,mid
40.307064235000496,-121.23192884499969,mid,mid
41.05597372900047,-121.48698935799968,mid,mid
40.179134239000462,-122.24559690299969,mid,mid
40.735151558000496,-122.94585971399971,mid,mid
41.456001005000473,-122.38445893399972,mid,mid
41.487280699000451,-120.5457090919997,mid,mid
41.526763765000453,-120.17180833299972,mid,mid
39.679354327000453,-120.29914740899972,mid,mid
39.818590028000472,-120.46575664499971,mid,mid
40.4325610300005,-120.64955906799969,mid,mid
38.915041789000497,-119.9945190739997,mid,mid
39.340052847000493,-120.18931870499972,mid,mid
